Date,EFA,Clearing Price
21/12/2024,5,5.8
21/12/2024,6,2.25
22/12/2024,1,2.75
22/12/2024,2,3.03
22/12/2024,3,3
22/12/2024,4,1.7000000000000002
22/12/2024,5,9.69
22/12/2024,6,4.25
23/12/2024,1,1.66
23/12/2024,2,4.04
23/12/2024,3,4
23/12/2024,4,2.25
23/12/2024,5,4.69
23/12/2024,6,3.17
24/12/2024,1,1.8300000000000003
24/12/2024,2,2.18
24/12/2024,3,5
24/12/2024,4,1.78
24/12/2024,5,5.1
24/12/2024,6,4
25/12/2024,1,1.5
25/12/2024,2,3.26
25/12/2024,3,6.69
25/12/2024,4,6.69
25/12/2024,5,4.69
25/12/2024,6,4.69
26/12/2024,1,1
26/12/2024,2,2.3
26/12/2024,3,2.92
26/12/2024,4,2
26/12/2024,5,4
26/12/2024,6,2.83
27/12/2024,1,1.5
27/12/2024,2,1.44
27/12/2024,3,2.33
27/12/2024,4,1.53
27/12/2024,5,4.43
27/12/2024,6,1.9200000000000002
28/12/2024,1,1.5
28/12/2024,2,1.67
28/12/2024,3,1.71
28/12/2024,4,1.31
28/12/2024,5,2.5
28/12/2024,6,2.75
29/12/2024,1,2.25
29/12/2024,2,2.25
29/12/2024,3,9.69
29/12/2024,4,3.24
29/12/2024,5,5.51
29/12/2024,6,3.36
30/12/2024,1,1
30/12/2024,2,3.23
30/12/2024,3,2.54
30/12/2024,4,1.73
30/12/2024,5,5.5
30/12/2024,6,4
31/12/2024,1,4
31/12/2024,2,4.69
31/12/2024,3,4.69
31/12/2024,4,2.14
31/12/2024,5,6.08
31/12/2024,6,4.4
