EFA Date,EFA,Clearing Price
26/12/2024,2,2.49
26/12/2024,3,1
26/12/2024,4,0.9
26/12/2024,5,0.88
26/12/2024,6,1.69
27/12/2024,1,1.69
27/12/2024,2,4.69
27/12/2024,3,2.4
27/12/2024,4,1.64
27/12/2024,5,0.61
27/12/2024,6,1.11
28/12/2024,1,1
28/12/2024,2,4
28/12/2024,3,3.01
28/12/2024,4,2.04
28/12/2024,5,1.08
28/12/2024,6,1.8899999999999997
29/12/2024,1,0.8699999999999999
29/12/2024,2,4.5
29/12/2024,3,2.96
29/12/2024,4,4.5
29/12/2024,5,1
29/12/2024,6,2.14
30/12/2024,1,2.24
30/12/2024,2,7.47
30/12/2024,3,3
30/12/2024,4,1.7399999999999998
30/12/2024,5,1.7
30/12/2024,6,1.51
31/12/2024,1,1.75
31/12/2024,2,6.69
31/12/2024,3,2.2
31/12/2024,4,4
31/12/2024,5,4.69
31/12/2024,6,1.51
