registeredAuctionParticipant,auctionUnit,serviceType,auctionProduct,executedQuantity,clearingPrice,deliveryStart,deliveryEnd,Delivery date,EFA block of the day 
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,7.66,2025-06-01T18:00:00,2025-06-01T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.5,2025-06-01T18:00:00,2025-06-01T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,3.67,2025-06-01T02:00:00,2025-06-01T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.89,2025-06-01T02:00:00,2025-06-01T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,3.27,2025-06-02T02:00:00,2025-06-02T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,6.05,2025-06-02T06:00:00,2025-06-02T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,6.23,2025-06-02T14:00:00,2025-06-02T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,4.73,2025-06-02T10:00:00,2025-06-02T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,1.67,2025-06-01T22:00:00,2025-06-02T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.98,2025-06-02T18:00:00,2025-06-02T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,3.4,2025-06-02T02:00:00,2025-06-02T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.91,2025-06-02T06:00:00,2025-06-02T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.29,2025-06-02T10:00:00,2025-06-02T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,4.11,2025-06-01T22:00:00,2025-06-02T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,4.94,2025-06-02T14:00:00,2025-06-02T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,5.97,2025-06-02T18:00:00,2025-06-02T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,1.35,2025-06-07T02:00:00,2025-06-07T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.8,2025-06-06T22:00:00,2025-06-07T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.81,2025-06-07T06:00:00,2025-06-07T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2,2025-06-07T10:00:00,2025-06-07T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.89,2025-06-07T18:00:00,2025-06-07T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,4.69,2025-06-07T14:00:00,2025-06-07T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,1.7,2025-06-06T22:00:00,2025-06-07T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.87,2025-06-07T06:00:00,2025-06-07T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.32,2025-06-07T02:00:00,2025-06-07T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.7,2025-06-07T14:00:00,2025-06-07T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2,2025-06-07T10:00:00,2025-06-07T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.5,2025-06-07T18:00:00,2025-06-07T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.35,2025-06-11T18:00:00,2025-06-11T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.36,2025-06-11T06:00:00,2025-06-11T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.47,2025-06-11T10:00:00,2025-06-11T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,1.88,2025-06-10T22:00:00,2025-06-11T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.72,2025-06-10T22:00:00,2025-06-11T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.5,2025-06-11T10:00:00,2025-06-11T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,1.54,2025-06-11T14:00:00,2025-06-11T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.38,2025-06-11T02:00:00,2025-06-11T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,3.94,2025-06-11T14:00:00,2025-06-11T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.95,2025-06-11T02:00:00,2025-06-11T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,3.69,2025-06-11T06:00:00,2025-06-11T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,6.84,2025-06-11T18:00:00,2025-06-11T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.13,2025-06-13T02:00:00,2025-06-13T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.62,2025-06-13T14:00:00,2025-06-13T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.08,2025-06-13T18:00:00,2025-06-13T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,3.08,2025-06-13T02:00:00,2025-06-13T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.2,2025-06-13T06:00:00,2025-06-13T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.55,2025-06-13T18:00:00,2025-06-13T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.93,2025-06-13T06:00:00,2025-06-13T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.15,2025-06-13T10:00:00,2025-06-13T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,1.83,2025-06-12T22:00:00,2025-06-13T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,3.57,2025-06-13T10:00:00,2025-06-13T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.97,2025-06-12T22:00:00,2025-06-13T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,5.19,2025-06-13T14:00:00,2025-06-13T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,18,1,2025-01-03T11:00:00,2025-01-03T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,18,1.25,2025-01-10T23:00:00,2025-01-11T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,18,1,2025-01-12T15:00:00,2025-01-12T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,17,1,2024-12-26T07:00:00,2024-12-26T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,17,2.25,2025-01-28T23:00:00,2025-01-29T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,17,3.75,2025-01-28T23:00:00,2025-01-29T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DMH,17,2.5,2025-02-28T15:00:00,2025-02-28T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DML,17,9.86,2025-02-28T19:00:00,2025-02-28T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DMH,17,3.24,2025-02-28T03:00:00,2025-02-28T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DMH,17,1.36,2025-02-28T11:00:00,2025-02-28T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DML,17,10.62,2025-02-28T07:00:00,2025-02-28T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DMH,17,2.61,2025-02-28T19:00:00,2025-02-28T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DML,17,6.26,2025-02-28T15:00:00,2025-02-28T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DMH,17,-0.32,2025-02-28T07:00:00,2025-02-28T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DML,17,8.69,2025-02-28T03:00:00,2025-02-28T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DML,17,8.69,2025-02-28T11:00:00,2025-02-28T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,16,1.52,2025-01-23T03:00:00,2025-01-23T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,15,1,2024-12-25T11:00:00,2024-12-25T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,15,0.81,2024-12-25T15:00:00,2024-12-25T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,15,0.9,2024-12-26T11:00:00,2024-12-26T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,15,0.88,2024-12-26T15:00:00,2024-12-26T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,15,0.61,2024-12-27T15:00:00,2024-12-27T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,15,1.08,2024-12-28T15:00:00,2024-12-28T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,15,0.87,2024-12-28T23:00:00,2024-12-29T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,15,1,2024-12-29T15:00:00,2024-12-29T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,15,0.91,2025-01-02T15:00:00,2025-01-02T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,15,-0.07,2025-01-03T19:00:00,2025-01-03T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,15,0.64,2025-01-11T15:00:00,2025-01-11T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,15,0.13,2025-01-11T19:00:00,2025-01-11T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,15,1,2025-01-11T07:00:00,2025-01-11T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,15,0.8,2025-01-11T23:00:00,2025-01-12T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,15,2.3,2025-01-17T23:00:00,2025-01-18T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,15,0.95,2025-01-18T07:00:00,2025-01-18T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,15,1,2025-01-18T15:00:00,2025-01-18T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,15,2.42,2025-01-18T19:00:00,2025-01-18T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,15,2.2,2025-01-17T23:00:00,2025-01-18T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,15,1.02,2025-01-18T11:00:00,2025-01-18T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,15,1.75,2025-01-23T11:00:00,2025-01-23T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,15,0.69,2025-01-23T19:00:00,2025-01-23T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,15,1.28,2025-01-22T23:00:00,2025-01-23T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,15,1.45,2025-01-23T11:00:00,2025-01-23T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,15,1.02,2025-01-23T07:00:00,2025-01-23T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,15,2.4,2025-01-23T19:00:00,2025-01-23T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,15,1,2025-01-23T15:00:00,2025-01-23T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,15,1.7,2025-01-22T23:00:00,2025-01-23T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,15,2.92,2025-01-29T07:00:00,2025-01-29T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,15,2.94,2025-01-29T07:00:00,2025-01-29T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,10,2.9,2025-01-29T19:00:00,2025-01-29T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,10,3.24,2025-01-29T15:00:00,2025-01-29T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,10,2.74,2025-01-29T11:00:00,2025-01-29T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,10,1.67,2025-01-29T19:00:00,2025-01-29T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,10,1.4,2025-01-29T11:00:00,2025-01-29T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,10,1.25,2025-01-29T15:00:00,2025-01-29T19:00:00,,
